2.8333e-07	7.0833e-08	1.5937e-07	0.8	4e-07	1000000.0	46491.54944530877	1718.3924784771025	1657.1421929083122	328054507545075.5	1.5178237147700965e-09	0.00030981667231797064
2.8333e-07	7.0833e-08	1.5937e-07	0.8	4.3157894736842105e-07	1000000.0	149567.34138295252	6556.370365036758	6281.037477532014	336085587855878.56	2.3370232940047724e-08	2.4227447235548222e-08
2.8333e-07	7.0833e-08	1.5937e-07	0.8	4.6315789473684207e-07	1000000.0	229737.80711457724	10018.66733065436	9600.01880274881	329290519905199.06	4.950389199274966e-09	0.001254498893927271
2.8333e-07	7.0833e-08	1.5937e-07	0.8	4.947368421052631e-07	1000000.0	352943.7527244912	17408.44399715632	16590.15825432893	323989466894668.94	-9.956028371539417e-09	0.0005198348192767948
2.8333e-07	7.0833e-08	1.5937e-07	0.8	5.263157894736842e-07	1000000.0	365958.98966426007	17683.396828329038	16868.30826043901	326740494404944.06	-2.1598398030108045e-09	0.0034583295184173425
2.8333e-07	7.0833e-08	1.5937e-07	0.8	5.578947368421053e-07	1000000.0	329074.2057618313	13919.448402414797	13354.566103645771	326407491074910.75	-3.09655324408526e-09	0.0023147500892652406
2.8333e-07	7.0833e-08	1.5937e-07	0.8	5.894736842105263e-07	1000000.0	228012.07294185073	13989.895540262314	13181.15345252216	326665493654936.56	-2.370644672057534e-09	0.00300606203886483
2.8333e-07	7.0833e-08	1.5937e-07	0.8	6.210526315789473e-07	1000000.0	27787.08842577876	2025.7831478294313	1888.131283201181	326107488074880.75	-3.942077291748784e-09	0.0003869982780613665
2.8333e-07	7.0833e-08	1.5937e-07	0.8	6.526315789473683e-07	1000000.0	6789.655628870018	390.4833649576708	369.2473891026434	326335490354903.56	-3.2993372364660425e-09	7.32463574771498e-05
2.8333e-07	7.0833e-08	1.5937e-07	0.8	6.842105263157895e-07	0.72274538058184	4329.195860842996	189.71282033180688	181.7482968732599	326155488554885.56	-3.806688917687442e-09	40.25100464586059
2.8333e-07	7.0833e-08	1.5937e-07	0.8	7.157894736842105e-07	4.369168336998516	24347.747482146955	247.80954324051524	245.3127683287828	326335490354903.56	-3.2993372364660425e-09	4.579294600667759
2.8333e-07	7.0833e-08	1.5937e-07	0.8	7.473684210526316e-07	1.5120084553062392	6104.507540787655	294.6323146198709	281.06671005742237	326314490144901.44	-3.3584994242322756e-09	33.36820874955857
2.8333e-07	7.0833e-08	1.5937e-07	0.8	7.789473684210526e-07	1.147991955613756	29193.28101551408	2118.9394141400326	1975.5479784900726	327523502235022.4	3.519761849709202e-11	480.143739562001
2.8333e-07	7.0833e-08	1.5937e-07	0.8	8.105263157894736e-07	1.2947644759384955	43079.13597880678	1510.2845319722594	1459.1298109333693	331552542525425.25	1.1166040004068559e-08	17.734577602064753
2.8333e-07	7.0833e-08	1.5937e-07	0.8	8.421052631578947e-07	1.1732758423012322	89098.35581677165	2116.918616397961	2067.789296157461	326485491854918.56	-2.8769715173499437e-09	232.93219785584978
