6	3	2.3e-07	8.889e-08	1.167e-07	0.852	5.01e-07	1.8732330760931328	144.12703602431236	48930.65358227732	2287.619311588191	153.8180448280128	62226.485858205255	229002.78523239875	143.703751350363	327286499864998.6	-3.780813624136686e-11	9.166280922792295e-07
6	3	2.331578947368421e-07	8.889e-08	1.167e-07	0.852	5.01e-07	1.2513450955517953	366.332098349264	97740.53611421339	84186.74531395503	367.93313085593735	128437.00815153132	408955.8571543622	364.96421036419235	327220499204992.06	-2.2269282169963027e-10	9.168129769646877e-07
6	3	2.363157894736842e-07	8.889e-08	1.167e-07	0.852	5.01e-07	1.3261864324380108	371.41682378613416	114166.01568232643	100751.15086476943	372.79110972451946	150549.19838969305	472405.1296600652	370.21241005017913	326509492094920.94	-2.2191448728940752e-09	9.188094290158822e-07
6	3	2.394736842105263e-07	8.889e-08	1.167e-07	0.852	5.01e-07	0.10462409317179358	19615.175414611324	293631.9745224076	187098.49888531843	21912.449546583433	325080.93679186323	3035208.492157376	18386.8957427186	327007497074970.75	-8.198752064199704e-10	9.174101593494081e-07
6	3	2.426315789473684e-07	8.889e-08	1.167e-07	0.852	5.01e-07	0.3953461600814846	6939.772409552686	487514.37880892394	546234.9856187827	7029.074965771933	565558.2821043081	3532855.0077355113	6842.371182406129	326983496834968.4	-8.872121338738234e-10	9.174774962768619e-07
6	3	2.4578947368421053e-07	8.889e-08	1.167e-07	0.852	5.01e-07	0.8976545218315786	5450.888892132431	911863.0465611953	1832811.667070286	5467.148510960407	1153086.9775464637	4358843.668623291	5418.4984655118105	327226499264992.6	-2.0588204114416626e-10	9.167961661841323e-07
6	3	2.489473684210526e-07	8.889e-08	1.167e-07	0.852	5.01e-07	0.07961551289543554	15090.987147860315	293202.6819159101	571539.4303378433	15500.25757692526	325943.4838556373	2918911.509724743	14352.282737262192	327289499894998.94	-2.94060586408819e-11	9.16619690201629e-07
6	3	2.5210526315789474e-07	8.889e-08	1.167e-07	0.852	5.01e-07	0.16893458072565123	52096.791880152974	328770.47492645046	1546648.814472404	53912.77130621303	370955.0262634038	2891083.496107687	44970.75097104506	327277499774997.75	-6.301529326725792e-11	9.166532994362554e-07
6	3	2.552631578947368e-07	8.889e-08	1.167e-07	0.852	5.01e-07	0.1325295604878577	58240.023077767095	567678.5882951156	1224506.4936923042	61148.36381597898	634230.6396579517	5409888.1522318795	52820.94745600361	327460501605016.06	4.4925788309133714e-10	9.161410262598968e-07
6	3	2.5842105263157896e-07	8.889e-08	1.167e-07	0.852	5.01e-07	0.5887248972257432	117278.83219929945	2354183.574014117	6093014.328862438	119580.5278633247	2952391.404075253	11618823.756994467	111713.57478431624	327982506825068.25	1.907355153707928e-09	9.146829289892802e-07
6	3	2.6157894736842104e-07	8.889e-08	1.167e-07	0.852	5.01e-07	0.5956501057777307	122110.7001929618	2846992.158422603	14539321.714106236	123144.95176125928	3264052.600064055	22281499.82407164	117088.63669039655	326032487324873.25	-3.563417291883551e-09	9.201537014348717e-07
6	3	2.647368421052631e-07	8.889e-08	1.167e-07	0.852	5.01e-07	0.15987635318233057	58491.24101758433	529078.0468616138	398183.363058729	68562.78832112395	581181.5935228069	5901525.751643056	52668.56555385157	327001497014970.1	-8.367085116234866e-10	9.174269926546116e-07
6	3	2.6789473684210525e-07	8.889e-08	1.167e-07	0.852	5.01e-07	0.10628557675343762	55701.598893916926	269102.4463561989	142015.56426473684	91647.90382857266	301359.53598019434	2514070.218681882	46149.168236997015	327280499804998.06	-5.4612753550266766e-11	9.166448968965384e-07
6	3	2.7105263157894733e-07	8.889e-08	1.167e-07	0.852	5.01e-07	0.07010448285754078	34056.96503582617	138764.38459439788	105208.32971865765	50358.50573883056	154759.61756284023	1342595.205305297	27345.543848957714	327241499414994.1	-1.6385778676886727e-10	9.16754141929757e-07
6	3	2.7421052631578947e-07	8.889e-08	1.167e-07	0.852	5.01e-07	0.0532785456887799	33425.5631722721	98644.87161345361	93014.69603112627	52175.093829648365	107280.70979278944	1225438.877425076	24965.92362314639	327277499774997.75	-6.301529326725792e-11	9.166532994362554e-07
