2.77e-07	0.64	1.75	2.5e-07	326515515155151.5	0.20535982953166385	-0.20535864977795007
2.9085000000000004e-07	0.64	1.75	2.5e-07	313700387003870.0	0.2044088687420754	-0.20405626576259336
2.77e-07	0.672	1.75	2.5e-07	331750567505675.06	0.2124132151811358	-0.2123739434399035
2.77e-07	0.64	1.8375000000000001	2.5e-07	321139211392113.9	0.1930801903243486	-0.19301179264173834
2.8623333333333336e-07	0.6613333333333332	1.6624999999999999	2.5e-07	327060520605206.06	0.2229655511382183	-0.22296543177185973
2.9085000000000004e-07	0.6719999999999999	1.5749999999999997	2.5e-07	330873058730587.3	0.23842463688505838	-0.2383962241167176
2.7238333333333333e-07	0.6826666666666666	1.6333333333333329	2.5e-07	346651966519665.2	0.23245448920159772	-0.23164327184777278
2.8315555555555565e-07	0.7111111111111111	1.555555555555555	2.5e-07	347184471844718.44	0.2508489807909996	-0.2499248206763764
2.862333333333334e-07	0.7466666666666668	1.4583333333333321	2.5e-07	306699066990669.9	0.03606176800479951	-0.035919184660906545
2.8725925925925927e-07	0.705185185185185	1.4259259259259252	2.5e-07	353112031120311.2	0.26556993105518567	-0.26392335645140175
2.9238888888888884e-07	0.7217777777777774	1.2638888888888875	2.5e-07	321715467154671.5	0.034666071932293506	-0.0346559811901929
3e-07	0.7095308641975308	1.4043209876543208	2.5e-07	345341953419534.2	0.27536750174104546	-0.27453203699377027
3e-07	0.7229629629629628	1.2898148148148145	2.5e-07	301839018390183.9	0.03700685140274848	-0.03678358312485843
2.894265432098765e-07	0.7452181069958845	1.3488683127572005	2.5e-07	321441714417144.1	0.034625597120444475	-0.03461450596546194
2.904941358024692e-07	0.6903045267489711	1.5184670781893	2.5e-07	339204392043920.44	0.25203345509005	-0.25170026398795015
3e-07	0.6922359396433467	1.3435871056241422	2.5e-07	347450724507245.06	0.2794884691129374	-0.2784310908154692
3e-07	0.6827983539094646	1.2376028806584358	2.5e-07	310966609666096.6	0.03580806107469201	-0.03571899735769965
3e-07	0.7143301326017371	1.264088934613626	2.5e-07	313622886228862.25	0.03567217944660689	-0.03560994262253164
2.931236111111111e-07	0.6963109282121627	1.4548725422953814	2.5e-07	343908189081890.8	0.2644409534907559	-0.2637609325877883
2.983825617283951e-07	0.7083237311385455	1.3276834705075444	2.5e-07	309539095390953.9	0.03611857748371753	-0.03601237626071854
2.944383487654321e-07	0.6993141289437583	1.423075274348422	2.5e-07	346218212182121.8	0.2691609759549529	-0.2682632268209747
3e-07	0.6955354366712388	1.354729652491998	2.5e-07	346956969569695.7	0.2792881466824806	-0.2782825805946302
3e-07	0.6988873647309859	1.3120165561652186	2.5e-07	307724077240772.4	0.03636410904683135	-0.036234256981309144
